option_name,index,option_value,fQ,EC,EJ,alpha,dispersion,gbus_1,gbus_2,gbus_3,chi_in_MHz_1,chi_in_MHz_2,chi_in_MHz_3
connection_pads.bus_01.cpw_width_in_um,12,57.0,5.482353622912971,309.946894989751,13.616300010297985,-360.2791709488412,35.854371512413024,-120.79350837259615,83.98982022497147,34.629092222174734,-4.8271748752820605,-23.645844025767538,-1.908109163850315
connection_pads.bus_01.cpw_width_in_um,13,33.0,5.482455461521973,309.9592013777475,13.616300010297985,-360.29487437873695,35.86721691131592,-120.77146263834823,82.53042410629128,34.64418610422049,-4.8262337664942825,-22.842450396125724,-1.9104172864912692
connection_pads.bus_01.cpw_width_in_um,14,29.0,5.483000203802721,310.0250339247201,13.616300010297985,-360.3788811204657,35.935997121810914,-120.73259899441847,82.20928757887789,34.64173620033708,-4.827518450933666,-22.724620208932073,-1.9135986523305237
connection_pads.bus_01.cpw_width_in_um,15,28.0,5.482869889819021,310.0092846435158,13.616300010297985,-360.3587836984778,35.91953270053863,-120.72926702803393,82.14121656974223,34.64853494118145,-4.826201337440436,-22.672750123635478,-1.913523034158021
connection_pads.bus_01.cpw_width_in_um,16,17.0,5.441542014730276,305.0376905327868,13.616300010297985,-354.0235152457094,31.025811155319214,-97.42403030478049,82.72613739506183,50.31567333909419,-2.9350127435300672,-19.01257935052282,-3.5317922691330885
connection_pads.bus_01.cpw_width_in_um,17,16.0,5.437537222020021,304.5583773729815,13.616300010297985,-353.41366721418024,30.584900163650513,-97.63163312227844,82.78868670375402,50.37341369753764,-2.9282592741458635,-18.710017862628032,-3.4958001021853202
connection_pads.bus_01.cpw_width_in_um,18,74.0,5.473089380627069,308.8285580249476,13.616300010297985,-358.85258416149213,34.70290903949738,-121.12489409100942,85.08937084132359,34.76000717321494,-4.779340098232587,-23.2211695881018,-1.864824075467166
connection_pads.bus_01.cpw_width_in_um,19,70.0,5.469763378093486,308.4276241831281,13.616300010297985,-358.3413589507085,34.29765824604034,-121.20935627528821,84.95238559135741,34.86551613032906,-4.7596297407313015,-22.787783187516567,-1.8559080598962547
connection_pads.bus_01.pad_cpw_extent_in_um,0,31.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,1,35.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,2,22.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,3,29.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,4,48.0,5.47509714950824,309.0707297549951,13.616300010297985,-359.161429965477,34.94961004066467,-120.95772708300294,79.81462890978932,34.77545273228544,-4.782104045744827,-20.626131910813868,-1.878795822707437
connection_pads.bus_01.pad_cpw_extent_in_um,5,78.0,5.475040742279001,309.0639245777771,13.616300010297985,-359.15275062932153,34.9426576795578,-120.95913311915886,79.82385055796172,34.78073550693792,-4.781766263991713,-20.625389113533767,-1.879019055424365
connection_pads.bus_01.pad_cpw_extent_in_um,6,71.0,5.4750730562642165,309.06782304620816,13.616300010297985,-359.15772273940473,34.946640298843384,-120.9575532561653,79.82398144185967,34.77533869138985,-4.7818985357125365,-20.628612598191157,-1.8786350517700736
connection_pads.bus_01.pad_cpw_extent_in_um,7,76.0,5.4750677673616,309.06718497318207,13.616300010297985,-359.15690893976625,34.945988406181336,-120.95941177783357,79.82490464575494,34.78060914111493,-4.782003389320072,-20.628573175509153,-1.879171941121833
connection_pads.bus_01.pad_cpw_extent_in_um,8,77.0,5.47503943606412,309.06376699219027,13.616300010297985,-359.1525496447687,34.94249661827087,-120.95924025021587,79.82416329966243,34.78061291535411,-4.78176433836347,-20.625423177178956,-1.8789977606045336
connection_pads.bus_01.pad_cpw_extent_in_um,9,83.0,5.475023198434608,309.0618080408937,13.616300010297985,-359.1500512009095,34.94049566173553,-120.9593520879664,79.82761480732634,34.780349305348096,-4.7816439513722475,-20.625621198446556,-1.8788692273631507
connection_pads.bus_01.pad_cpw_extent_in_um,10,27.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,11,16.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,12,84.0,5.474990664664783,309.05788310084984,13.616300010297985,-359.1450453458841,34.936486666679386,-120.95978726131732,79.82611381660361,34.784809289986676,-4.781419444266128,-20.621669197715203,-1.87915063331626
connection_pads.bus_01.pad_cpw_extent_in_um,13,66.0,5.4749615674736365,309.0543727808695,13.616300010297985,-359.14056830528904,34.932901306152345,-120.96555669168342,79.82165883349585,34.804506709829305,-4.781644004206326,-20.61652761997802,-1.881099940287067
connection_pads.bus_01.pad_cpw_extent_in_um,14,26.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,15,18.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,16,21.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,17,23.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_extent_in_um,18,44.0,5.475051821968552,309.0652612658055,13.616300010297985,-359.15445544118506,34.944023134231564,-120.95771759459221,79.81215458974151,34.780782957833246,-4.78174252698243,-20.620427063381626,-1.879092458129693
connection_pads.bus_01.pad_cpw_extent_in_um,19,75.0,5.475007507737224,309.0599150797347,13.616300010297985,-359.14763692336624,34.93856216621399,-120.96084516475476,79.8246630949228,34.784753078465755,-4.781637122362088,-20.622563954604722,-1.8792483519500938
connection_pads.bus_01.pad_cpw_shift_in_um,0,10.0,5.441977087749736,305.0897882212126,13.616300010297985,-354.08981100224656,31.07405184173584,-97.36468745437865,81.37800697266768,50.34180692372814,-2.933530508217984,-18.43323752885714,-3.54029410939316
connection_pads.bus_01.pad_cpw_shift_in_um,1,2.0,5.435032066814839,304.25876781888354,13.616300010297985,-353.03254641314095,30.311953649520873,-97.73781145868408,82.36464950128948,50.412803103572976,-2.9226295473481643,-18.31794977015921,-3.474029816550082
connection_pads.bus_01.pad_cpw_shift_in_um,2,8.0,5.442188604301521,305.1151180501332,13.616300010297985,-354.1220446165415,31.09752885532379,-97.34401062047233,81.37303101032687,50.351844080743824,-2.9333020959659692,-18.448168346189313,-3.544059464168089
connection_pads.bus_01.pad_cpw_shift_in_um,3,5.0,5.43803457635212,304.61787967122444,13.616300010297985,-353.4893652586187,30.63935011577606,-97.53950187044215,81.89564190834032,50.35052052642926,-2.9251159062704746,-18.348355125279916,-3.4980534518282225
connection_pads.bus_01.pad_cpw_shift_in_um,4,4.0,5.435268262779199,304.28700897843765,13.616300010297985,-353.0684680671494,30.337594747543335,-97.71104787433651,82.10085120192078,50.43650255662934,-2.922157513243344,-18.219484061999996,-3.4798548585432547
connection_pads.bus_01.pad_cpw_shift_in_um,5,9.0,5.442355235424768,305.1350735448408,13.616300010297985,-354.147439415981,31.116035283088685,-97.3273012807934,81.23190884997352,50.36435515208817,-2.933096715224965,-18.39774373838552,-3.547677415401272
connection_pads.bus_01.pad_cpw_shift_in_um,6,31.0,5.480119646712315,309.67700725901324,13.616300010297985,-359.9348110966396,35.57362560081482,-120.75769613144423,79.60731078232685,34.749027448518625,-4.80635801560701,-21.01586893586263,-1.9072058308902646
connection_pads.bus_01.pad_cpw_shift_in_um,7,28.0,5.475019429215223,309.0613533131524,13.616300010297985,-359.1494712421192,34.94003108024597,-120.959650448633,79.80211137025594,34.78535177326275,-4.78163754304301,-20.61207648393835,-1.8793865126317406
connection_pads.bus_01.pad_cpw_shift_in_um,8,0.0,5.434648350550244,304.21289135464355,13.616300010297985,-352.9741945571312,30.270339527130126,-97.77258860004324,82.77790832306167,50.37379048364489,-2.922875558812068,-18.471433356362418,-3.4645154374854314
connection_pads.bus_01.pad_cpw_shift_in_um,9,7.0,5.442095150754014,305.10392652022233,13.616300010297985,-354.1078027163539,31.087154026985168,-97.36558643729691,81.46897764670223,50.34477410447815,-2.93415276969603,-18.48408472044964,-3.5420244708645368
connection_pads.bus_01.pad_cpw_shift_in_um,10,3.0,5.4376971188845,304.57750632963996,13.616300010297985,-353.43800254555504,30.602395946502686,-97.6163240432789,82.13608482775864,50.343983851841436,-2.92810730551182,-18.429068517177065,-3.4934605713953557
connection_pads.bus_01.pad_cpw_shift_in_um,11,6.0,5.442040042632007,305.09732715719014,13.616300010297985,-354.09940466897547,31.08103773975372,-97.36098710564904,81.56030319459829,50.3377811305298,-2.9336104118133233,-18.521051198127246,-3.540427763961531
connection_pads.bus_01.pad_cpw_shift_in_um,12,38.0,5.475088291132489,309.0696610420164,13.616300010297985,-359.1600669246783,34.948518161773684,-120.93105623746344,79.46929080609048,34.81442048684405,-4.779924919964894,-20.447172062568182,-1.8829540593742486
connection_pads.bus_01.pad_cpw_shift_in_um,13,40.0,5.475113376629673,309.0726874710029,13.616300010297985,-359.1639268464306,34.951610121726986,-120.92642368252383,79.41303667328441,34.816157566063325,-4.779758280914193,-20.420659811723613,-1.8832969020745522
connection_pads.bus_01.pad_cpw_shift_in_um,14,42.0,5.472640416666209,308.77442009449015,13.616300010297985,-358.7835468862701,34.647956937789914,-120.98957902880757,79.43329156507613,34.93012795675442,-4.76510898133563,-20.19389225221206,-1.880359813667635
connection_pads.bus_01.pad_cpw_shift_in_um,15,48.0,5.472504426708473,308.75802293810807,13.616300010297985,-358.76263747052286,34.631327355384826,-120.98132981256641,79.31455685607837,34.93861976818631,-4.763382153557944,-20.120681202802675,-1.8804381889596782
connection_pads.bus_01.pad_gap_in_um,0,70.0,5.513081980763078,313.6729138840265,13.616300010297985,-365.03869793125125,39.92231094741821,-114.74464130662216,34.21369505374982,37.748441421412416,-4.5868557934594945,-4.575596177249826,-2.5159093462167363
connection_pads.bus_01.pad_gap_in_um,1,95.0,5.520031460467085,314.5191337383449,13.616300010297985,-366.12103344458654,40.89761015510559,-113.73921204838871,26.856847128147173,38.14186886804349,-4.560280121274408,-2.9241243494213123,-2.6314789341567493
connection_pads.bus_01.pad_gap_in_um,2,10.0,5.4716848942325695,308.6592173832195,13.616300010297985,-358.6366461522006,34.53126228237152,-94.36229941917016,51.962556171898036,53.750755294546636,-2.8939041820905573,-8.602885165229267,-4.4386833153900325
connection_pads.bus_01.pad_gap_in_um,3,16.0,5.483442978292317,310.0785494954195,13.616300010297985,-360.44717287255526,35.991989597320554,-93.486394551402,45.55755240372894,54.4576760447508,-2.8966292607428636,-6.993645080019927,-4.735954051972882
connection_pads.bus_01.pad_gap_in_um,4,42.0,5.508329136168918,313.0949269752402,13.616300010297985,-364.29973574297884,39.2673146572113,-116.42466078764407,46.47286759789692,36.74729574506167,-4.68433194457087,-8.237231292455801,-2.3454659102402675
connection_pads.bus_01.pad_gap_in_um,5,28.0,5.496019101958246,311.6007676981764,13.616300010297985,-362.39055383480786,37.615283657073974,-118.07963423853157,56.25600062119567,36.02244512381296,-4.719520087180187,-11.342103407026329,-2.1612950927566166
connection_pads.bus_01.pad_gap_in_um,6,86.0,5.518420922199976,314.3229060567298,13.616300010297985,-365.87000750301974,40.66970923519135,-114.04929839829258,29.214593073151107,38.00681430977264,-4.572651235178213,-3.4307470883761817,-2.5982209096259448
connection_pads.bus_01.pad_gap_in_um,7,59.0,5.509833058367729,313.2777506314665,13.616300010297985,-364.5334516086777,39.473525620460514,-115.35282344347668,38.343219337831954,37.481330281817336,-4.610186040631422,-5.650930580990735,-2.452762441370709
connection_pads.bus_01.pad_gap_in_um,8,61.0,5.517388301849021,314.1971288264379,13.616300010297985,-365.70912052105007,40.52418471813202,-114.99777786205725,37.43862455540475,37.34939484954534,-4.6408801519596805,-5.603598162863711,-2.5000984533977144
connection_pads.bus_01.pad_gap_in_um,9,64.0,5.5111768710830065,313.4411625377966,13.616300010297985,-364.7423725216919,39.658601633071896,-115.06001767918453,36.379670933833204,37.6083525280827,-4.597251406630244,-5.122409056768379,-2.480882577473671
connection_pads.bus_01.pad_gap_in_um,10,5.0,5.457836920943893,306.9924030458785,13.616300010297985,-356.51227489112773,32.8790807762146,-95.48035560833664,60.77699591875689,52.62377938205154,-2.8956867499816163,-11.038740610622396,-4.06814262003097
connection_pads.bus_01.pad_gap_in_um,11,23.0,5.49032892613335,310.91149660464527,13.616300010297985,-361.5103706330846,36.87287383842468,-92.87732534769921,40.34600580812088,55.039926308182714,-2.892143865185806,-5.672078127595408,-4.95009152435101
connection_pads.bus_01.pad_gap_in_um,12,4.0,5.459760114455293,307.22357903448875,13.616300010297985,-356.8067917856353,33.104220332145694,-95.52003340489296,63.216668090617176,52.142791805006134,-2.907317716507187,-12.048068016251989,-4.0188424297011585
connection_pads.bus_01.pad_gap_in_um,13,11.0,5.473596973079772,308.8897721825734,13.616300010297985,-358.9306476560777,34.76513072967529,-94.20279568151386,50.68290194220665,53.91054632833544,-2.893312373131397,-8.258402516071966,-4.493108272484483
connection_pads.bus_01.pad_gap_in_um,14,6.0,5.4615103674344905,307.4340536146952,13.616300010297985,-357.0749685731985,33.31031276893616,-95.19119020769392,58.50411178510631,52.92134732570046,-2.8957032270177954,-10.401864730804776,-4.16312447937019
connection_pads.bus_01.pad_gap_in_um,15,9.0,5.469565445664343,308.403773790397,13.616300010297985,-358.31095128442024,34.27367556762695,-94.535500311871,53.35526632024203,53.57617125832725,-2.8943297466300417,-8.980561310988124,-4.37953243246868
connection_pads.bus_01.pad_gap_in_um,16,19.0,5.48671492046796,310.4741744853357,13.616300010297985,-360.9520977840977,36.40817764282227,-93.19640304527562,43.12208039678259,54.7383138894606,-2.894478475802353,-6.366046942075221,-4.837229951749511
connection_pads.bus_01.pad_gap_in_um,17,21.0,5.488622375744887,310.70494700171764,13.616300010297985,-361.2466781913101,36.652785291671755,-93.02999026735473,41.67081060666056,54.89298543807693,-2.8933749925010215,-6.0003218775540805,-4.895667032201891
connection_pads.bus_01.pad_gap_in_um,18,66.0,5.511695338502767,313.5042229211347,13.616300010297985,-364.82299990554435,39.7302143201828,-114.95179240760909,35.63401318588054,37.6590776653274,-4.592635680205453,-4.9277861106184275,-2.4920360160439374
connection_pads.bus_01.pad_gap_in_um,19,57.0,5.50897934032918,313.17396123837534,13.616300010297985,-364.40076763819076,39.35634916210174,-115.48401825144207,39.185180046170146,37.42760034147536,-4.6140129274197115,-5.875938995273626,-2.4385588555269235
connection_pads.bus_01.pad_height_in_um,0,36.0,5.430385150679137,303.70345714464867,13.616300010297985,-352.3263289553069,29.81142239665985,-98.31349485268646,90.49838394147854,49.84264173736774,-2.9347992995591223,-21.6747000950075,-3.347264921662393
connection_pads.bus_01.pad_height_in_um,1,37.0,5.430226649321061,303.68452634239515,13.616300010297985,-352.3022575630505,29.794481262207032,-98.33477918975929,90.82553828323545,49.82309015086079,-2.935310928019161,-21.816811835685264,-3.3429992964204858
connection_pads.bus_01.pad_height_in_um,2,16.0,5.436127652502453,304.3897760050455,13.616300010297985,-353.199188541909,30.4310526676178,-97.59924439278007,80.60730245252094,50.540524223471,-2.919574866147866,-17.62838927722547,-3.5035913330081394
connection_pads.bus_01.pad_height_in_um,3,30.0,5.4314238670784745,303.82753423811073,13.616300010297985,-352.48410508321786,29.922658548355102,-98.17984987584674,88.29909073408515,49.98530844059445,-2.9317918134473455,-20.726541653772543,-3.3773007942050177
connection_pads.bus_01.pad_height_in_um,4,3.0,5.458419117395821,307.0623749841616,13.616300010297985,-356.60141469360906,32.94709070205688,-95.62776698159756,62.308779640792665,52.003285138552066,-2.9074295392672393,-11.633012643376762,-3.9801949194128805
connection_pads.bus_01.pad_height_in_um,5,29.0,5.431636195010044,303.8529008796888,13.616300010297985,-352.5163626000252,29.94544244289398,-98.15156891518699,87.8911718231427,50.01281837154351,-2.9311188988963415,-20.554293325521957,-3.383244910643061
connection_pads.bus_01.pad_height_in_um,6,44.0,5.475444505363237,309.11263794847025,13.616300010297985,-359.2148804901756,34.99244946861267,-120.87184374182716,78.53994269072095,34.83655570555129,-4.778077483756203,-20.00546041355599,-1.8875535788228375
connection_pads.bus_01.pad_height_in_um,7,64.0,5.473886241445792,308.92466021217814,13.616300010297985,-358.9751399006723,34.800634590148924,-121.21816367938634,83.16126904223566,34.662654217214524,-4.79305170164253,-22.264263184411895,-1.8592350861342746
connection_pads.bus_01.pad_height_in_um,8,91.0,5.472486697878734,308.7558852994862,13.616300010297985,-358.7599115990297,34.62915993499756,-121.48395199866718,87.31804873773021,34.552615356315656,-4.802902164397695,-24.384209374168613,-1.8390107240688176
connection_pads.bus_01.pad_height_in_um,9,53.0,5.474630380676635,309.0144196218258,13.616300010297985,-359.08961291497917,34.89211706352234,-121.05441198345639,80.86556832778899,34.73993087880674,-4.786032677213411,-21.126167500096884,-1.8720923803281757
connection_pads.bus_01.pad_height_in_um,10,57.0,5.4743430080921955,308.9797544509203,13.616300010297985,-359.04540263955226,34.85676285457611,-121.1238264706335,81.76408073608962,34.709216256382355,-4.789232348478684,-21.568920877895813,-1.867024487413274
connection_pads.bus_01.pad_height_in_um,11,83.0,5.463502796668616,307.67375147170446,13.616300010297985,-357.38041902480774,33.54631796741486,-121.65507908214965,86.48924036903394,34.78510396515674,-4.745184695761855,-22.942739142900653,-1.8102336545758673
connection_pads.bus_01.pad_height_in_um,12,85.0,5.472876701089319,308.8029115679837,13.616300010297985,-358.81987925921715,34.67686763572693,-121.43097546531683,86.55227344898549,34.55253131331855,-4.801826821021731,-24.002428245241294,-1.8413478132739776
connection_pads.bus_01.pad_height_in_um,13,86.0,5.472842100961195,308.79873934663607,13.616300010297985,-358.8145587993526,34.67263276576996,-121.43859889620543,86.68282381875136,34.54883266295446,-4.802153473702454,-24.070966753377416,-1.8407453620915606
connection_pads.bus_01.pad_height_in_um,14,15.0,5.436680054992603,304.45584357077246,13.616300010297985,-353.28323100696207,30.49126194381714,-97.5340303569021,79.83500002872528,50.600037753489225,-2.918310781786414,-17.333861370716072,-3.5179017302675746
connection_pads.bus_01.pad_height_in_um,15,22.0,5.433562530415915,304.0830940303159,13.616300010297985,-352.8091090347827,30.152858707427978,-97.90886692658569,84.44926622953594,50.26278137323458,-2.925832261778529,-19.13459654794183,-3.4376375163861486
connection_pads.bus_01.pad_height_in_um,16,93.0,5.478117528129345,309.4352450419527,13.616300010297985,-359.6263821246927,35.323689692497254,-121.28150847042204,87.42455613583425,34.49441113257967,-4.831987104627264,-25.104556867912198,-1.8669915686813054
connection_pads.bus_01.pad_height_in_um,17,100.0,5.4783145197769185,309.45902760509057,13.616300010297985,-359.6567209465087,35.34821140956878,-121.31403976693716,88.14115171751874,34.4826478077029,-4.836167290644341,-25.541780119274893,-1.866929317883506
connection_pads.bus_01.pad_height_in_um,18,27.0,5.432043529250947,303.9015681607798,13.616300010297985,-352.57825169029206,29.989194893836974,-98.09373845036822,87.03170939828726,50.073137112572574,-2.929613715275164,-20.18972577294141,-3.3956964230586806
connection_pads.bus_01.pad_height_in_um,19,19.0,5.434648350550244,304.21289135464355,13.616300010297985,-352.9741945571312,30.270339527130126,-97.77258860004324,82.77790832306167,50.37379048364489,-2.922875558812068,-18.471433356362418,-3.4645154374854314
connection_pads.bus_01.pad_width_in_um,0,121.0,5.43614001506324,304.3912544825049,13.616300010297985,-353.2010692322239,30.43239891242981,-97.72483778556675,84.02261317582511,50.44180172375097,-2.9271528749273403,-19.154887037241537,-3.4900518241325855
connection_pads.bus_01.pad_width_in_um,1,125.0,5.4340292089018964,304.13887619225426,13.616300010297985,-352.880055299877,30.203301084518433,-97.92837370562769,85.93501075106579,50.239380735362836,-2.9292313052784222,-19.853900184782372,-3.4394224130340483
connection_pads.bus_01.pad_width_in_um,2,107.0,5.443636653043279,305.2885592107279,13.616300010297985,-354.342770485527,31.258680857658387,-97.00687986771996,77.21210562724306,51.15639947740241,-2.919948541289978,-16.71624529048719,-3.6749151059671727
connection_pads.bus_01.pad_width_in_um,3,33.0,5.487258371514724,310.53991360613685,13.616300010297985,-361.036009665339,36.477719440460206,-92.9843439567774,38.807728689999024,54.93842711829887,-2.883942909921036,-5.169589858516834,-4.8814985073790655
connection_pads.bus_01.pad_width_in_um,4,132.0,5.430381723778698,303.70304784147885,13.616300010297985,-352.32580850465285,29.81105612564087,-98.2802700335472,89.24111973181378,49.88628935831678,-2.932799617611779,-21.07633376568633,-3.353094382681999
connection_pads.bus_01.pad_width_in_um,5,130.0,5.4314238670784745,303.82753423811073,13.616300010297985,-352.48410508321786,29.922658548355102,-98.17984987584674,88.29909073408515,49.98530844059445,-2.9317918134473455,-20.726541653772543,-3.3773007942050177
connection_pads.bus_01.pad_width_in_um,6,235.0,5.4602200356404715,307.2788782969013,13.616300010297985,-356.8772484181223,33.15826539802551,-122.72547088177679,88.26899819781204,33.919565713884175,-4.802895995766915,-23.538829781141423,-1.7031581313464847
connection_pads.bus_01.pad_width_in_um,7,167.0,5.485618745362328,310.3415988423172,13.616300010297985,-360.78288271790353,36.26826827812195,-119.67463920532045,67.79923698426569,35.27065425055128,-4.764089247737014,-15.653323160132043,-2.001039607563684
connection_pads.bus_01.pad_width_in_um,8,217.0,5.464586048386714,307.8041163211103,13.616300010297985,-357.5465621646195,33.67525716590881,-122.0177657311552,83.12903362964651,34.31400333152942,-4.782091816185515,-21.300964176505552,-1.7677099081915966
connection_pads.bus_01.pad_width_in_um,9,232.0,5.46091948063767,307.3629879824941,13.616300010297985,-356.98441653812654,33.24060761928558,-122.60856446067864,87.41450665545064,33.9895609687209,-4.7992976599928605,-23.15941967740549,-1.714046469646664
connection_pads.bus_01.pad_width_in_um,10,218.0,5.464350662177731,307.775785872905,13.616300010297985,-357.5104554612365,33.64720151805878,-122.05543259417725,83.40636841781941,34.291838652100836,-4.783179348263468,-21.42000954521348,-1.7640839280299003
connection_pads.bus_01.pad_width_in_um,11,166.0,5.48587645259583,310.3727640251171,13.616300010297985,-360.82265976583705,36.30111700344086,-119.6378470528898,67.49319205706007,35.29168146980611,-4.763213029860984,-15.53174401956911,-2.0051451901371244
connection_pads.bus_01.pad_width_in_um,12,189.0,5.472352875449527,308.7397500475347,13.616300010297985,-358.7393363734583,34.61280330657959,-120.85471970694086,74.73935741901259,34.95846503567851,-4.7522199224275665,-17.85360163937163,-1.8816428860713232
connection_pads.bus_01.pad_width_in_um,13,175.0,5.476058831175816,309.1867638293709,13.616300010297985,-359.309425171697,35.068329668045045,-120.26002100281387,70.49249292147044,35.23606694333926,-4.734669265427068,-16.16286523679561,-1.9349934810219358
connection_pads.bus_01.pad_width_in_um,14,42.0,5.479697086990563,309.6259727974662,13.616300010297985,-359.8697002082409,35.52074370765686,-93.56220757244205,43.71171205433231,54.51642936359684,-2.8832432323702633,-6.323512219767075,-4.687715351285831
connection_pads.bus_01.pad_width_in_um,15,51.0,5.4746649752666485,309.0185928474561,13.616300010297985,-359.09493530254446,34.89637515163422,-94.04914725590253,48.572089674567344,54.04636556902962,-2.8890106357717147,-7.6232133863356415,-4.5316004247379595
connection_pads.bus_01.pad_width_in_um,16,111.0,5.4415004702392284,305.03271606693824,13.616300010297985,-354.0171852014159,31.021208208084108,-97.21347199534927,79.16237162507474,50.95572597268743,-2.922140758441213,-17.406591376099076,-3.6217455635491795
connection_pads.bus_01.pad_width_in_um,17,91.0,5.452278986526366,306.32487685171503,13.616300010297985,-355.66206561563274,32.23611981964111,-96.18098261613217,69.30144881832001,51.97616852120993,-2.91152370688608,-13.995704598269064,-3.898812833489035
connection_pads.bus_01.pad_width_in_um,18,215.0,5.465274325626585,307.8869640944587,13.616300010297985,-357.6521536354329,33.75741284179688,-121.93252144348438,82.50825441218544,34.37460252328263,-4.780861168230636,-21.050955059792514,-1.777913498559704
connection_pads.bus_01.pad_width_in_um,19,213.0,5.465841877997871,307.9552898675949,13.616300010297985,-357.7392401789948,33.82529306125641,-121.85505125689275,81.91385934188888,34.41981164654903,-4.779281304881139,-20.803383205315598,-1.7858719713065347
connection_pads.bus_01.pocket_extent_in_um,0,66.0,5.5115966716566565,313.4922216648471,13.616300010297985,-364.8076551869818,39.71657707214356,-52.94824454058065,49.75418056297615,51.45687820108676,-0.9742290974523341,-9.60195311123715,-4.651080366602261
connection_pads.bus_01.pocket_extent_in_um,1,58.0,5.5115966716566565,313.4922216648471,13.616300010297985,-364.8076551869818,39.71657707214356,-52.94824454058065,49.75418056297615,51.45687820108676,-0.9742290974523341,-9.60195311123715,-4.651080366602261
connection_pads.bus_01.pocket_extent_in_um,2,84.0,5.5115966716566565,313.4922216648471,13.616300010297985,-364.8076551869818,39.71657707214356,-52.94824454058065,49.75418056297615,51.45687820108676,-0.9742290974523341,-9.60195311123715,-4.651080366602261
connection_pads.bus_01.pocket_extent_in_um,3,75.0,5.5115966716566565,313.4922216648471,13.616300010297985,-364.8076551869818,39.71657707214356,-52.94824454058065,49.75418056297615,51.45687820108676,-0.9742290974523341,-9.60195311123715,-4.651080366602261
connection_pads.bus_01.pocket_extent_in_um,4,30.0,5.5115966716566565,313.4922216648471,13.616300010297985,-364.8076551869818,39.71657707214356,-52.94824454058065,49.75418056297615,51.45687820108676,-0.9742290974523341,-9.60195311123715,-4.651080366602261
connection_pads.bus_01.pocket_extent_in_um,5,40.0,5.5115966716566565,313.4922216648471,13.616300010297985,-364.8076551869818,39.71657707214356,-52.94824454058065,49.75418056297615,51.45687820108676,-0.9742290974523341,-9.60195311123715,-4.651080366602261
connection_pads.bus_01.pocket_extent_in_um,6,8.0,5.43557208024854,304.32333762389356,13.616300010297985,-353.11467752826866,30.370605343818664,-97.62079280571155,80.30854442738062,50.51386602957769,-2.918211178698544,-17.455719351982616,-3.4938426494073926
connection_pads.bus_01.pocket_extent_in_um,7,4.0,5.43557208024854,304.32333762389356,13.616300010297985,-353.11467752826866,30.370605343818664,-97.62079280571155,80.30854442738062,50.51386602957769,-2.918211178698544,-17.455719351982616,-3.4938426494073926
connection_pads.bus_01.pocket_extent_in_um,8,2.0,5.43557208024854,304.32333762389356,13.616300010297985,-353.11467752826866,30.370605343818664,-97.62079280571155,80.30854442738062,50.51386602957769,-2.918211178698544,-17.455719351982616,-3.4938426494073926
connection_pads.bus_01.pocket_extent_in_um,9,7.0,5.43557208024854,304.32333762389356,13.616300010297985,-353.11467752826866,30.370605343818664,-97.62079280571155,80.30854442738062,50.51386602957769,-2.918211178698544,-17.455719351982616,-3.4938426494073926
